climb_slug,climb_name,country,region,side,category,length_km,elevation_gain_m,avg_grade_pct,max_grade_pct,summit_elevation_m,summit_lat,summit_lon,start_lat,start_lon,wikidata_id,cycletrip_url
raso-de-la-cruz,Raso de la Cruz,ES,Canary Islands,from Rosa de las Piedras,2,7.2,401,5.6,18.6,580,28.19368,-17.23347,28.18024,-17.26335,,https://cycletrip.pro/climbs/raso-de-la-cruz
passo-di-fregarolo,Passo di Fregarolo,IT,Liguria,from Fontanigorda,2,4.0,308,7.7,14.6,1203,44.51741,9.31924,44.52696,9.30868,Q3897434,https://cycletrip.pro/climbs/passo-di-fregarolo
passo-di-fregarolo,Passo di Fregarolo,IT,Liguria,from Rezzoaglio,2,6.3,380,6.0,12.0,1203,44.51741,9.31924,44.49488,9.34554,Q3897434,https://cycletrip.pro/climbs/passo-di-fregarolo
col-de-l-chelle,Col de l'Échelle,FR,French Alps,from Bardonecchia,2,10.7,500,4.7,10.7,1762,45.02648,6.65699,45.07185,6.69604,Q1107877,https://cycletrip.pro/climbs/col-de-l-chelle
col-de-l-chelle,Col de l'Échelle,FR,French Alps,from Roubion,3,2.7,191,7.1,10.2,1762,45.02648,6.65699,45.01679,6.63601,Q1107877,https://cycletrip.pro/climbs/col-de-l-chelle
collet-dels-estudis,Collet dels Estudis,ES,Southern Pyrenees,from la Molsosa,3,11.9,346,2.9,13.1,887,41.83938,1.54843,41.77708,1.50854,Q17598747,https://cycletrip.pro/climbs/collet-dels-estudis
collet-dels-estudis,Collet dels Estudis,ES,Southern Pyrenees,from Pinós,2,4.3,318,7.4,14.1,887,41.83938,1.54843,41.83113,1.58783,Q17598747,https://cycletrip.pro/climbs/collet-dels-estudis
passo-del-bracco,Passo del Bracco,IT,Liguria,from Carrodano,2,10.1,464,4.6,12.0,612,44.24948,9.56974,44.23955,9.6566,Q1726226,https://cycletrip.pro/climbs/passo-del-bracco
passo-del-bracco,Passo del Bracco,IT,Liguria,from Riva Trigoso,2,16.3,621,3.8,10.5,612,44.24948,9.56974,44.26881,9.41591,Q1726226,https://cycletrip.pro/climbs/passo-del-bracco
colle-del-ghisallo,Colle del Ghisallo,IT,Lombardy,from Asso,3,8.6,342,4.0,9.8,,45.92369,9.26715,45.86163,9.27014,,https://cycletrip.pro/climbs/colle-del-ghisallo
colle-del-ghisallo,Colle del Ghisallo,IT,Lombardy,from Limonta,2,14.0,575,4.1,14.7,,45.92369,9.26715,45.94667,9.27826,,https://cycletrip.pro/climbs/colle-del-ghisallo
wolfgangpass,Wolfgangpass,IT,,from Klosters,2,5.4,358,6.6,13.4,1630,46.83266,9.85374,46.8586,9.8814,Q385232,https://cycletrip.pro/climbs/wolfgangpass
col-davaye,Col d'Avaye,FR,Provence,from Fayence,2,10.6,497,4.7,9.3,720,43.66793,6.68022,43.62517,6.68275,,https://cycletrip.pro/climbs/col-davaye
azkarate-mendatea,Azkarate mendatea,ES,Basque Country,from Azkoitia,3,5.6,284,5.1,11.5,410,43.20311,-2.36216,43.17526,-2.32,,https://cycletrip.pro/climbs/azkarate-mendatea
azkarate-mendatea,Azkarate mendatea,ES,Basque Country,from Elgoibar,2,5.7,365,6.4,10.0,410,43.20311,-2.36216,43.21561,-2.41092,,https://cycletrip.pro/climbs/azkarate-mendatea
cote-de-longeville,Côte de Longeville,FR,Jura,from Lods,2,8.3,442,5.3,11.5,824,47.01477,6.23491,47.04325,6.25069,,https://cycletrip.pro/climbs/cote-de-longeville
passo-del-turchino,Passo del Turchino,IT,Liguria,from Genova,2,11.5,517,4.5,14.3,530,44.4879,8.73383,44.43101,8.75192,Q669026,https://cycletrip.pro/climbs/passo-del-turchino
passo-del-turchino,Passo del Turchino,IT,Liguria,from Gnocchetto,4,17.4,284,1.6,10.4,530,44.4879,8.73383,44.59655,8.66454,Q669026,https://cycletrip.pro/climbs/passo-del-turchino
col-de-la-frache,Col de La Frache,FR,Provence,from Saint-Jaume,2,16.1,614,3.8,9.5,1319,44.16017,5.34829,44.09245,5.38497,,https://cycletrip.pro/climbs/col-de-la-frache
la-portella-2,La Portella,IT,Sicily,from Vulcano Porto,2,7.4,413,5.6,11.7,423,38.37691,14.98334,38.41744,14.95831,,https://cycletrip.pro/climbs/la-portella-2
col-de-herrenfluh,Col de Herrenfluh,FR,Vosges,from Hartmannswiller,2,14.5,583,4.0,10.0,835,47.84554,7.14337,47.86307,7.21015,Q18005369,https://cycletrip.pro/climbs/col-de-herrenfluh
passo-sommo,Passo Sommo,IT,Dolomites,from Costa di Folgaria,3,2.9,200,6.9,11.7,1341,45.91955,11.20625,45.91257,11.17836,Q1488667,https://cycletrip.pro/climbs/passo-sommo
passo-sommo,Passo Sommo,IT,Dolomites,from San Sebastiano,2,3.7,291,7.9,11.8,1341,45.91955,11.20625,45.93588,11.22705,Q1488667,https://cycletrip.pro/climbs/passo-sommo
col-du-firstplan,Col du Firstplan,FR,Vosges,from Soultzmatt,2,10.2,479,4.7,12.3,722,47.99926,7.18512,47.95689,7.24912,Q2982267,https://cycletrip.pro/climbs/col-du-firstplan
col-du-firstplan,Col du Firstplan,FR,Vosges,from Wihr-au-Val,2,7.1,407,5.7,12.4,722,47.99926,7.18512,48.04452,7.2064,Q2982267,https://cycletrip.pro/climbs/col-du-firstplan
passo-del-carnaio,Passo del Carnaio,IT,Northern Apennines,from San Piero in Bagno,3,5.3,295,5.6,12.3,776,43.89505,11.95649,43.86479,11.97731,Q3897363,https://cycletrip.pro/climbs/passo-del-carnaio
passo-del-carnaio,Passo del Carnaio,IT,Northern Apennines,from Santa Sofia,2,10.9,505,4.6,11.7,776,43.89505,11.95649,43.94627,11.91009,Q3897363,https://cycletrip.pro/climbs/passo-del-carnaio
castelmola,Castelmola,IT,Sicily,from Taormina,2,7.9,426,5.4,15.7,,37.85835,15.27732,37.84658,15.29628,,https://cycletrip.pro/climbs/castelmola
col-d-gat,Col d'Égat,FR,Pyrenees,from Llívia,2,7.6,416,5.5,9.1,1614,42.49141,2.01042,42.46314,1.97984,Q11914473,https://cycletrip.pro/climbs/col-d-gat
piano-provenzana,Piano Provenzana,IT,Sicily,from Linguaglossa,2,2.9,257,8.9,13.8,,37.79814,15.03842,37.79714,15.06162,,https://cycletrip.pro/climbs/piano-provenzana
puig-de-sant-salvador,Puig de Sant Salvador,ES,Mallorca,from Felanitx,2,4.8,330,6.9,14.2,510,39.45554,3.18552,39.47112,3.16811,,https://cycletrip.pro/climbs/puig-de-sant-salvador
forca-caruso,Forca Caruso,IT,Central Apennines,from Aielli,3,13.8,421,3.1,8.3,1100,42.06388,13.70582,42.05629,13.58104,Q3747926,https://cycletrip.pro/climbs/forca-caruso
forca-caruso,Forca Caruso,IT,Central Apennines,from Raiano,2,20.9,695,3.3,10.1,1100,42.06388,13.70582,42.12617,13.77118,Q3747926,https://cycletrip.pro/climbs/forca-caruso
cote-de-la-baraque,Côte de La Baraque,FR,Massif Central,from Clermont-Ferrand,2,6.5,382,5.9,10.9,765,45.78064,3.02486,45.78966,3.08143,,https://cycletrip.pro/climbs/cote-de-la-baraque
portella-san-rizzo,Portella San Rizzo,IT,Sicily,from Calvaruso,3,10.5,466,4.4,12.7,465,38.21558,15.50595,38.24065,15.43973,,https://cycletrip.pro/climbs/portella-san-rizzo
portella-san-rizzo,Portella San Rizzo,IT,Sicily,from Messina,2,9.0,451,5.0,11.3,465,38.21558,15.50595,38.20452,15.55703,,https://cycletrip.pro/climbs/portella-san-rizzo
portella-san-rizzo,Portella San Rizzo,IT,Sicily,from Salice,3,14.0,377,2.7,12.3,465,38.21558,15.50595,38.29427,15.54105,,https://cycletrip.pro/climbs/portella-san-rizzo
passo-del-ginestro,Passo del Ginestro,IT,Liguria,from Andora,2,16.9,605,3.6,13.6,677,44.00709,7.99095,43.99757,8.11207,Q942012,https://cycletrip.pro/climbs/passo-del-ginestro
passo-del-ginestro,Passo del Ginestro,IT,Liguria,from Garlenda,2,16.4,608,3.7,10.1,677,44.00709,7.99095,44.03302,8.10469,Q942012,https://cycletrip.pro/climbs/passo-del-ginestro
przelecz-salmopolska,Przełęcz Salmopolska,PL,Beskidy,from Buczkowice,3,12.7,470,3.7,9.4,934,49.6648,18.96041,49.72796,19.06006,,https://cycletrip.pro/climbs/przelecz-salmopolska
przelecz-salmopolska,Przełęcz Salmopolska,PL,Beskidy,from Wisła,2,8.3,429,5.2,11.3,934,49.6648,18.96041,49.62976,18.91827,,https://cycletrip.pro/climbs/przelecz-salmopolska
comares,Comares,ES,Andalusia,from Benamargosa,2,7.1,395,5.6,18.4,,36.84944,-4.2481,36.83502,-4.20827,,https://cycletrip.pro/climbs/comares
genna-silana,Genna Silana,IT,Sardinia,from Orosei,2,35.6,890,2.5,12.3,1017,40.15854,9.50786,40.35592,9.65912,,https://cycletrip.pro/climbs/genna-silana
genna-silana,Genna Silana,IT,Sardinia,from Orthullè/Urzulei,3,10.2,311,3.0,10.1,1017,40.15854,9.50786,40.09716,9.5465,,https://cycletrip.pro/climbs/genna-silana
a-ga-idoira,A Gañidoira,ES,Galicia,from Muras,3,4.3,185,4.3,10.6,720,43.47877,-7.6839,43.45583,-7.72058,Q6092319,https://cycletrip.pro/climbs/a-ga-idoira
a-ga-idoira,A Gañidoira,ES,Galicia,from Viveiro,2,21.6,683,3.2,13.2,720,43.47877,-7.6839,43.6239,-7.60501,Q6092319,https://cycletrip.pro/climbs/a-ga-idoira
